Date,pred,proba,label_200
20170104,1,0.7187267997446356,0
20170110,1,0.9642091624487017,0
20170111,1,0.6568114195078263,0
20170112,1,0.6593022768982715,0
20170113,1,0.6191032888999571,0
20170116,1,0.6071581537437142,0
20170117,1,0.505067298874358,0
20170118,1,0.7955491877927743,0
20170120,1,0.7409547381356997,0
20170123,1,0.500563984581825,0
20170124,1,0.7041738207780389,0
20170125,1,0.6646641142096281,0
20170126,1,0.703407578399119,0
20170127,1,0.7148229481714125,0
20170131,1,0.5851367578225178,0
20170203,1,0.7374105519362625,0
20170207,1,0.5272866228012788,0
20170208,1,0.7055001305900295,0
20170209,1,0.656072742608426,0
20170210,1,0.5867568043028852,0
20170213,1,0.9983149013465895,0
20170214,1,0.5016354157357875,0
20170215,1,0.6273899043486338,0
20170216,0,0.4841366717142382,0
20170217,1,0.6178207955861375,0
20170220,0,0.3888508596126599,0
20170221,1,0.5389658681422581,0
20170222,1,0.6049906915173008,0
20170223,0,0.4932011676134194,0
20170224,0,0.49118018805111224,0
20170227,0,0.4756078333583359,0
20170228,1,0.6442751161494845,0
20170301,1,0.7716402015249282,0
20170302,1,0.6870645292723252,0
20170303,1,0.629885641719111,0
20170306,0,0.4128833213335938,0
20170307,0,0.4490275245038143,0
20170308,1,0.595961260256078,0
20170310,1,0.5147592109079127,0
20170313,0,0.1847179823334999,0
20170315,1,0.5658691397753198,0
20170316,1,0.7020242666635498,0
20170317,1,0.6961075512651956,0
20170321,0,0.22056578652171585,0
20170322,1,0.7171553721391895,0
20170323,1,0.8238997759171336,0
20170324,1,0.5917043451621302,0
20170327,0,0.11765382335612035,0
20170328,1,0.9002470741165429,0
20170329,1,0.6865132664607566,1
20170330,1,0.6139542790648943,0
20170403,1,0.5537739623663875,0
20170404,1,0.7396704204723352,0
20170406,1,0.6020789479133569,0
20170407,1,0.5014550337668481,0
20170410,1,0.9649431025495465,0
20170412,0,0.43838068065095814,0
20170413,0,0.42892340293759645,0
20170414,0,0.4765553624431008,0
20170417,0,0.3894635617416961,0
20170418,0,0.4857330623174207,0
20170419,1,0.5814702667220052,0
20170420,0,0.45622352227133345,0
20170421,1,0.5114963990714673,0
20170424,0,0.30990596745369264,0
