date,pred,ploba,label
20151214,1,0.677904061098796,0
20151215,0,0.4861595363438223,0
20151216,0,0.4620090842241784,0
20151217,0,0.44550444533371397,0
20151218,1,0.6008080884266505,0
20151221,1,0.5001322430197461,0
20151222,0,0.46641785150720405,0
20151224,0,0.4957828617081813,0
20151225,1,0.6180301893727512,0
20151228,1,0.5177239542151185,1
20151229,0,0.4359316892353759,1
20151230,0,0.42137072050359115,1
20160104,0,0.44976639839200966,1
20160105,1,0.9666957556234634,1
20160106,1,0.6956423580378728,1
20160107,1,0.8491486851024078,1
20160108,0,0.44545637543908734,1
20160112,0,0.4571540437065389,1
20160113,0,0.4938927418691725,1
20160114,1,0.5549998526152956,1
20160115,1,0.6590840537991052,1
20160118,1,0.6889711518987304,1
20160119,1,0.6722062398423563,1
20160120,1,0.6280233143447221,1
20160121,1,0.6705091905366508,0
20160122,1,0.9331550177353647,0
20160125,0,0.2737350436713685,0
20160126,0,0.3854914663646247,0
20160127,0,0.3116633568512565,0
20160128,0,0.266921175276969,0
20160129,1,0.6318604011852339,1
20160201,1,0.509763457993896,1
20160202,1,0.5969877538607421,1
20160203,1,0.776511764068178,1
20160204,1,0.5674264651839267,1
20160205,1,0.5385760464322932,1
20160208,0,0.2855548856024878,1
20160209,0,0.482071792307033,1
20160210,0,0.19186471527991664,1
20160212,1,0.6274440029135743,0
20160215,1,0.7805898950114877,0
20160216,1,0.7991216814163972,0
20160217,0,0.44069669799304756,0
20160218,0,0.3973737563437138,0
20160219,0,0.40952541858063346,0
20160222,1,0.7177322033696453,0
20160223,0,0.3437063151399539,0
20160224,0,0.47671188772419226,0
20160225,0,0.34804806330423727,0
20160226,0,0.39998721508780316,0
20160229,0,0.4574910321979511,0
20160301,0,0.32349676412577766,0
20160302,0,0.28578315014005096,0
20160303,1,0.7848434810061349,0
20160304,1,0.6282917821458698,0
20160307,0,0.4724450838499057,1
20160308,1,0.5776294324643433,0
20160309,0,0.3716568322786228,0
20160310,0,0.10721622201153619,0
20160311,1,0.5150782852448441,0
20160314,0,0.206201212612698,0
20160315,0,0.4243274179218184,0
20160316,0,0.22825787078370258,0
20160317,0,0.46530667616477533,0
20160318,1,0.5872379708470419,0
20160322,0,0.4370756358177002,0
20160323,0,0.4465802322462111,0
20160324,0,0.26445935782055263,0
20160325,0,0.12746208657513744,1
20160328,0,0.16646969201381956,0
20160329,0,0.17945996250781154,1
20160330,0,0.1584892075138927,1
20160331,0,0.08291902215647015,1
20160401,0,0.06778881224594098,0
20160404,0,0.46378108734766743,0
20160405,0,0.43115080394326505,0
20160406,1,0.5029539714546826,0
20160407,1,0.7136756614766253,0
20160408,0,0.3384106069192104,0
20160411,0,0.4958555533230454,1
20160412,1,0.5453359643240593,1
20160413,0,0.3868255813060292,1
20160414,0,0.47699765157419377,1
20160415,0,0.3214130839350704,1
20160418,0,0.23266968460422024,0
20160419,1,0.5167725332362925,0
20160420,0,0.41186612542374446,0
20160421,0,0.42288918346341586,0
20160422,0,0.4307668008894969,0
20160425,0,0.1916763074850519,0
20160426,0,0.4736861286528554,0
20160427,0,0.3539885844499688,0
20160428,0,0.34033383360573566,1
20160502,1,0.534521274421733,0
20160506,0,0.4540210051060097,0
20160509,1,0.7842219942003216,0
20160510,1,0.5780169498797441,0
20160511,0,0.38004834160146056,0
20160512,0,0.45741197033811243,0
20160513,0,0.37875627982463933,0
20160516,0,0.2551503796283256,0
20160517,0,0.3971136016967301,0
20160518,0,0.36604263023018657,0
20160519,0,0.3615819842036608,0
20160520,0,0.4712464135419022,0
20160523,0,0.4352365729775432,0
20160524,0,0.3323411701355309,0
20160525,0,0.26598462118180405,0
20160526,0,0.17737993032986865,0
20160527,0,0.20377339206730288,0
20160530,0,0.3472790519443957,0
