Date,pred,proba,label_150
20170104,1,0.5911999064142534,0
20170110,0,0.1899112087146599,0
20170111,0,0.421269492557452,0
20170112,0,0.2864587427912769,0
20170113,0,0.40565284603076446,0
20170116,0,0.16477903418497683,0
20170117,0,0.3378958639062177,0
20170118,0,0.42381968255738584,0
20170120,0,0.40782668218332835,0
20170123,0,0.16050231332169,0
20170124,0,0.4061801196065271,0
20170125,0,0.411497374188333,0
20170126,0,0.45630431354717593,0
20170127,1,0.5258123705448778,0
20170131,0,0.39820525440734894,0
20170203,1,0.5496419214769707,0
20170207,0,0.4774786314296573,0
20170208,0,0.4842974986675723,0
20170209,0,0.36540818069487413,0
20170210,1,0.5102361693348186,0
20170213,0,0.18073604748418926,0
20170214,0,0.29394538158868205,0
20170215,0,0.23897561180779917,0
20170216,0,0.32496273078713084,0
20170217,0,0.2537184622844079,0
20170220,0,0.2916105258017257,0
20170221,0,0.3315912693926871,0
20170222,0,0.35842316707857624,0
20170223,1,0.5672141199584296,0
20170224,0,0.21035036596976223,0
20170227,0,0.04180934922614807,0
20170228,0,0.32109291228690634,0
20170301,0,0.3549327613047071,0
20170302,0,0.26512165071288746,0
20170303,0,0.28446973040709783,0
20170306,0,0.05025872920541841,0
20170307,0,0.31680571433917776,0
20170308,0,0.28202299062604386,0
20170310,0,0.324041215214622,0
20170313,0,0.12377124715057304,0
20170315,0,0.21868596124498935,0
20170316,0,0.20878300787656356,0
20170317,0,0.1465667416774772,0
20170321,0,0.04991113816569357,0
20170322,0,0.2955978108362622,0
20170323,0,0.09392523232283101,0
20170324,0,0.32573975823129664,0
20170327,0,0.10207286335687725,0
20170328,0,0.25772128602419264,0
20170329,0,0.23544335206568448,1
20170330,0,0.2529049923325404,0
20170403,0,0.013022133627053845,0
20170404,0,0.15184221820822824,0
20170406,0,0.38681770130589316,0
20170407,1,0.9341714199685134,0
20170410,0,0.14303222151404768,0
20170412,1,0.8595268946916871,0
20170413,0,0.2969854436777432,0
20170414,0,0.45539803699078163,0
20170417,0,0.21879277407304873,0
20170418,0,0.3673706579953957,0
20170419,1,0.509556041868724,0
20170420,0,0.4001276563705005,1
20170421,0,0.4345854633646634,0
20170424,0,0.0851078867841046,0
20170425,0,0.3964267825650373,1
20170426,0,0.3397240528087295,1
20170427,0,0.329933643245677,1
20170428,0,0.24810792365835455,0
20170502,0,0.3263654039618563,0
20170508,0,0.19408950562158506,0
20170509,0,0.3829375549320452,0
20170510,0,0.285554301268025,0
20170511,0,0.26724678466095125,0
20170512,0,0.1784107348809846,0
20170515,0,0.08570948868452608,0
20170516,0,0.14270242514451906,0
20170517,0,0.18501822454582378,0
20170518,0,0.29055763802489254,0
20170519,0,0.445696290705842,0
20170522,0,0.07567757398562813,0
20170523,0,0.26573809890094185,0
20170524,0,0.027202753154705238,0
20170525,0,0.05882857251823988,0
20170526,0,0.005720593567274795,0
20170529,0,0.06392922453775222,0
20170530,0,0.3776442099480451,0
20170601,0,0.1563961275897856,0
20170602,0,0.17457009074147065,0
20170606,0,0.24480807976141297,0
20170607,0,0.35951954716601653,0
20170608,0,0.3665391131011565,0
20170609,0,0.29392455054580013,0
20170612,0,0.2565814947910339,0
20170613,0,0.2152363916394522,0
20170614,0,0.2707189445820487,0
20170615,0,0.18551811555377803,0
20170616,0,0.16596441250103378,0
20170619,0,0.214138635571692,0
20170620,0,0.16942749134577048,0
20170621,0,0.12288320058428544,0
20170622,0,0.12065449162777164,0
20170623,0,0.17111304341937955,0
20170626,0,0.17149429832014076,0
20170627,0,0.16194871290016635,0
20170628,0,0.11502596602269906,0
20170629,0,0.10012116328113994,0
20170630,0,0.37783196502867017,0
20170703,0,0.015687100668350464,0
20170704,0,0.1586682562736971,0
20170705,0,0.26103433370138607,0
20170707,0,0.3599827769318214,0
20170710,0,0.08178226078924106,0
20170711,0,0.405646380074541,0
20170712,0,0.39715511550017035,0
20170713,0,0.25322864070971696,0
20170714,1,0.5054526129701664,0
20170718,0,0.31612723602295817,0
20170719,0,0.44277976049497714,0
20170720,0,0.25925253646759283,0
20170721,0,0.2608564729520507,0
20170724,0,0.1435504416183382,0
20170725,0,0.36694003888159876,0
20170726,0,0.294921939023606,0
20170727,0,0.2999390115225085,0
20170728,0,0.4116512120843097,0
20170731,0,0.10092825607303205,0
20170801,0,0.34056299215607505,0
20170802,1,0.5107121030480571,0
20170804,0,0.04694772380413293,0
20170807,0,0.029613650312314922,0
20170808,1,0.5061258861514968,1
20170809,0,0.17320182939614404,0
20170810,0,0.4885287007633475,0
20170814,0,0.10716195778931333,0
20170815,0,0.43773453259894185,0
20170816,0,0.16734315232935193,0
20170817,0,0.14074694321946538,0
20170818,0,0.2822009785553921,0
20170821,0,0.035420893897210315,0
20170822,0,0.47719266201718824,0
20170823,0,0.3794845491885608,0
20170824,0,0.3233185331473345,0
20170825,0,0.3049382538435798,0
20170828,0,0.14092548185763684,0
20170829,0,0.41337165463871195,0
20170830,0,0.3918549235158203,0
20170831,0,0.4325793969880803,0
20170904,0,0.06946614384714343,0
20170905,0,0.3790223603053302,0
20170906,0,0.21398406684437915,0
20170907,0,0.33140445921016565,0
20170908,0,0.3074210505690859,0
20170911,0,0.14669501999396534,0
20170912,0,0.35363837413748384,0
20170913,0,0.30814697765426685,1
20170914,0,0.20468335157256662,1
20170915,0,0.2880483184352293,0
20170919,0,0.0529705633821192,0
20170920,0,0.3851373619165571,0
20170921,0,0.23537705628525316,0
20170922,0,0.3577781516712637,0
20170925,0,0.05659780682886498,0
20170927,0,0.49660269889099845,0
20170928,0,0.3644927135999154,0
20170929,0,0.27935836352598487,0
20171002,0,0.16521354190098186,1
20171003,0,0.32938625832770657,0
20171004,1,0.5180876171262756,0
20171005,0,0.3592711846032315,1
20171006,0,0.34021451571719036,1
20171011,0,0.41025492093935234,1
20171012,0,0.08001866453185079,0
20171013,0,0.429926131700972,1
20171016,0,0.0816847168192539,0
20171017,0,0.2886355077288687,0
20171018,0,0.09504517255800847,0
20171019,0,0.04583274316503322,0
20171020,0,0.08408384052195526,1
20171023,0,0.021619161062201873,0
20171024,0,0.03411353509390938,1
20171025,0,0.032827098623612376,1
20171026,0,0.10575367033156839,1
20171027,0,0.26863155552975093,1
20171030,0,0.16083275565156416,1
20171031,0,0.4773219214033368,1
20171101,0,0.3273817782953818,1
20171102,0,0.4312164768085228,0
20171106,0,0.09520832128599394,0
20171107,0,0.39137017335184077,0
20171108,0,0.03279238387068192,0
20171109,0,0.09817034396232374,0
20171110,0,0.06353299003032244,0
20171113,0,0.026183415438145927,0
20171114,0,0.13544229431414645,0
20171115,1,0.5364818873623064,0
20171116,0,0.47723143840912224,1
20171117,0,0.13140359399793672,0
20171120,0,0.08867700085413784,0
20171121,0,0.29717372858063845,0
20171122,0,0.4293332998606907,0
20171124,0,0.07747714851593768,0
20171127,0,0.058764213287384674,0
20171128,0,0.09340395502675101,0
20171201,0,0.011153980868507619,0
20171204,0,0.14895618645245065,0
20171205,0,0.30762977627452565,0
20171206,0,0.15895428714977575,0
20171207,0,0.09599639903638503,0
20171208,0,0.007886700190525876,0
20171211,0,0.12433066594504878,0
20171212,0,0.351955948064127,0
20171213,0,0.24133527497969287,0
20171214,0,0.09861206048249324,0
20171215,0,0.11493890692072026,0
20171218,0,0.07815676318381369,0
20171219,0,0.35076759976602545,0
20171220,0,0.40949917512744927,0
20171221,0,0.37521970516558256,0
20171222,0,0.3514163658877332,0
20171226,0,0.3230838152571902,1
20171227,0,0.3837204584845328,1
20180105,0,0.44827072697301334,0
20180109,0,0.2819634955905016,0
20180110,0,0.3198521204762671,0
20180111,0,0.23294952814645895,0
20180112,0,0.01623725994354467,0
20180115,0,0.027573272469654995,0
20180116,0,0.006053155058879081,0
20180117,0,0.03038458461519458,0
20180118,0,0.0001066235069583916,0
20180119,0,0.0001669407138062783,0
20180122,0,0.013730799139936295,0
20180123,0,0.10634695927788743,0
20180124,0,0.09444185223934623,1
20180125,0,0.11004479611168565,0
20180126,0,0.4092997704150126,0
20180129,0,0.123840943249794,0
20180130,0,0.3328976002040296,1
20180131,0,0.38493750934016663,1
20180201,0,0.2808021800134471,1
20180202,0,0.23647452722084772,1
20180206,0,0.4720978203832946,0
20180207,1,0.6034889966763266,0
20180209,0,0.4628375930294806,0
20180213,0,0.07364807676494464,0
