Date,pred,proba,label_100
20170104,1,0.7174188724296938,0
20170110,1,0.8239573340167731,0
20170111,1,0.7935162729708573,0
20170112,1,0.5469389963453937,0
20170113,1,0.5243730937006693,0
20170116,1,0.535494608895157,0
20170117,0,0.4498339255018661,0
20170118,1,0.7559577102050522,0
20170120,0,0.49196634266390715,0
20170123,1,0.7079180494885396,0
20170124,1,0.6344401291439503,1
20170125,1,0.58288489672459,0
20170126,1,0.8147503271149813,0
20170127,1,0.5421961209552479,1
20170131,1,0.5240185853610291,0
20170203,0,0.4726447660742914,0
20170207,1,0.6008402658721231,0
20170208,1,0.5719954870210011,0
20170209,1,0.517782679209628,1
20170210,1,0.6672897979837269,0
20170213,1,0.9999870255791377,0
20170214,1,0.610230155553439,0
20170215,0,0.4275383817520048,0
20170216,1,0.6200113200134642,0
20170217,0,0.48559040602695525,0
20170220,0,0.4559296975062348,0
20170221,1,0.5665380909107096,0
20170222,0,0.4592428064398803,0
20170223,1,0.6597414712826589,0
20170224,1,0.9978537551295811,0
20170227,0,0.2986204678826343,0
20170228,1,0.7582086670780733,0
20170301,1,0.7901459333692663,0
20170302,1,0.7199983180288935,0
20170303,1,0.7014499204092506,0
20170306,0,0.26636786413942437,0
20170307,1,0.5798563675772618,0
20170308,1,0.5930595985152964,0
20170310,1,0.5992061701541594,0
20170313,0,0.43397372788969024,0
20170315,1,0.6193709379679614,0
20170316,1,0.6272911543937296,0
20170317,1,0.5285013016023626,0
20170321,1,0.6257508421523348,0
20170322,1,0.611088708532572,0
20170323,1,0.6655289193805554,0
20170324,1,0.541870007218901,0
20170327,0,0.4943987118327684,0
20170328,0,0.48934273346765506,0
20170329,1,0.5988207548928588,1
20170330,1,0.6465553155309427,0
20170403,0,0.2976343197123784,0
20170404,1,0.729688878978842,0
20170406,1,0.5395170648745066,0
20170407,1,0.5107838334296138,0
20170410,1,0.9993657583734753,0
20170412,0,0.47939828605524737,0
20170413,0,0.4358106006908917,0
20170414,1,0.519249559043137,0
20170417,0,0.3538207528152731,0
20170418,1,0.5076803516847876,1
20170419,1,0.5751749731868152,0
20170420,0,0.4496125743765774,1
20170421,0,0.48645502306224064,0
20170424,0,0.37798814348160814,0
20170425,0,0.4455173522910357,1
20170426,1,0.5668991869515546,1
20170427,1,0.5222502570465369,1
20170428,0,0.40342712265815944,1
20170502,0,0.46662265186290225,1
20170508,1,0.9956074599859684,0
20170509,0,0.4860201909915011,0
20170510,0,0.44141246540744417,0
20170511,0,0.3923812318539976,0
20170512,0,0.33005814033762165,0
20170515,0,0.35043408801720494,0
20170516,0,0.3318618695776202,0
20170517,0,0.2379894875234092,0
20170518,0,0.43009293360393225,0
20170519,1,0.5561857353435186,0
20170522,0,0.4935863047385751,0
20170523,0,0.4262686820155199,0
20170524,0,0.4384817051856054,0
20170525,0,0.47938857235375304,0
