Date,pred,proba,label
20180118,0,0.4851437317389811,0
20180119,0,0.38864622391311215,0
20180122,0,0.2776104124164172,0
20180123,1,0.6083653744147578,1
20180124,0,0.3843743931578832,1
20180125,0,0.3150765237041233,0
20180126,1,0.6602113325517394,0
20180129,0,0.2383194444458775,1
20180130,0,0.3925706577595071,1
20180131,1,0.5364678245183572,1
20180201,0,0.3139683407087709,1
20180202,0,0.36316132285579583,1
20180206,1,0.5441187629532421,0
20180207,1,0.6306846457966142,1
20180209,1,0.5632403137569624,0
20180213,0,0.19612057423458376,0
20180214,0,0.42431315243520507,0
20180215,0,0.4388996570084153,1
20180216,0,0.3276052812109089,0
20180219,0,0.24634421467220025,1
20180220,0,0.47481260536825254,0
20180221,0,0.4421931969740901,0
20180222,0,0.31631677140879805,1
20180223,0,0.3301412731531024,1
20180226,0,0.05791371895774893,1
20180227,0,0.2694551659231037,1
20180301,0,0.14008335346242842,1
20180305,1,0.5492021478784134,0
20180308,0,0.31213383792672594,0
20180312,0,0.44030981977391487,1
20180319,0,0.17916161428055255,1
20180320,0,0.21618116923800101,1
20180322,0,0.04687216899923597,1
20180323,0,0.12655334812217134,1
20180327,0,0.10459131008063746,0
20180328,0,0.24191344206026227,1
20180329,0,0.09546544349231842,0
20180330,0,0.3463056225147069,0
20180402,0,0.20151173335619924,0
20180403,0,0.3705265572118731,1
20180405,0,0.1938645255620501,0
20180406,0,0.49749340811593085,0
20180410,1,0.7345657948539541,0
20180411,0,0.44600223027745983,0
20180412,1,0.5053954831006364,1
20180413,0,0.05111610732175349,0
20180416,0,0.2989907626899684,0
20180417,1,0.5200718565307914,0
20180418,0,0.3699884548939228,1
20180419,0,0.4027495541803672,0
20180420,0,0.47394207483711526,0
20180423,0,0.3118048622812039,0
20180424,0,0.42963332781239677,0
20180425,0,0.47363329640028623,0
20180426,1,0.5161889669341861,0
20180427,0,0.35828800216935863,0
20180501,0,0.19310761511569335,0
20180502,0,0.3951622711237181,0
20180507,0,0.18821817794527054,0
20180508,0,0.4448820915003815,0
20180509,0,0.4487577767246587,0
20180510,0,0.2577561160192862,1
20180511,0,0.02662171301802326,1
20180514,0,0.49163431643957256,0
20180515,0,0.20262787654507683,0
20180516,0,0.00021508168354913534,0
20180517,0,0.2971256801443666,1
20180518,0,0.2825823868080524,1
20180521,0,0.47378267054526985,1
20180522,0,0.25185571917346944,1
20180523,0,0.19306828340057486,1
20180524,0,0.015322291989092145,1
20180525,0,0.3865588658575961,0
20180528,1,0.5724100661288772,0
20180529,0,0.23949573922241948,0
20180530,0,0.2763702192107598,0
20180531,0,0.46544941459257577,1
20180601,0,0.24458352115680343,1
20180604,0,0.13630324297777555,1
20180605,0,0.47774702536628016,1
20180606,0,0.4768162362141686,1
20180607,1,0.6733961218524067,0
20180608,0,0.18071159843255552,0
20180611,1,0.682132373699468,0
20180612,0,0.3774959727039773,1
20180613,0,0.39234075044978595,0
20180614,0,0.24285176614111106,1
20180615,0,0.3851129694152712,1
20180618,0,0.14132584578612473,1
20180620,0,0.16447967020067517,0
20180621,0,0.3852907035383345,0
20180622,0,0.29687034775499327,1
20180625,0,0.31812719710310355,1
20180627,0,0.06721111728565929,1
20180628,0,0.34834900158508375,1
20180629,0,0.14728170321606124,1
20180702,0,0.03197368576844288,1
20180703,0,0.36358015369108326,0
20180706,1,0.5579291617011513,1
20180709,1,0.7112843454260257,1
20180710,1,0.9997428599474637,1
20180711,0,0.35986334365442324,1
20180712,1,0.909960458668545,1
20180713,1,0.5306006767801646,1
20180717,0,0.2459670229857397,0
20180718,0,0.19692970324209172,0
20180720,0,0.09958465435908076,0
20180723,1,0.5001563683474954,0
20180724,0,0.15269294233210445,0
20180725,0,0.2215395346252295,0
20180726,0,0.396145213862286,0
20180727,0,0.36297427827649875,0
20180730,0,0.248290986960219,0
20180731,0,0.460584650945956,0
20180803,0,0.4773377265922628,1
20180807,1,0.5868248988438413,0
20180808,0,0.45998850369146194,1
20180809,0,0.3447190278610496,1
20180810,0,0.044263100863260095,1
20180813,0,0.454593267316152,0
20180814,1,0.5910364342214524,0
20180815,0,0.18185820111790288,0
20180816,0,0.2916115241552751,0
20180817,0,0.07041804702251443,0
20180820,0,0.26119384383818917,1
20180821,0,0.1254585364588381,1
20180822,0,0.47494547283840693,1
20180823,0,0.3396209064404805,1
20180824,1,0.6742633628661845,1
20180827,0,0.2727504791500266,0
20180828,0,0.4149745113332287,1
20180829,1,0.5339072110709285,1
20180830,0,0.4212770775289008,1
20180831,0,0.26128107600312567,0
20180903,0,0.0320827869806883,1
20180904,1,0.5216484328929742,0
20180906,0,0.4754048582962972,1
20180910,1,0.5916354792911334,1
20180911,1,0.7449666179524707,1
20180913,1,0.6906763786818584,1
20180914,1,0.5041954369633187,1
20180918,0,0.21563296121812556,1
20180919,1,0.6236081688360018,0
20180920,0,0.22374726813878035,1
20180921,0,0.333437462293227,0
20180925,0,0.20314568535137686,0
20180926,0,0.45401505152913196,1
20180927,1,0.8622792445196162,0
20180928,1,0.5253645729139879,1
20181001,0,0.18021908243860366,1
20181002,0,0.3667356644680272,1
20181003,1,0.5300038803698284,1
20181004,0,0.4252468258631739,1
20181005,0,0.44931293275376094,1
20181009,1,0.6332460987290295,1
20181010,0,0.2586432432553622,1
20181011,1,0.5993825818319314,1
20181012,1,0.6308904235960627,0
20181015,0,0.05681104833709976,0
20181016,1,0.5232341015633604,0
20181017,0,0.3098196350612001,1
20181018,0,0.2635716884426376,1
20181019,0,0.49597284786843393,1
20181022,0,0.013681959114899781,1
20181023,0,0.2769296013372904,1
20181024,0,0.2090754994514764,1
20181025,0,0.2145859785698076,0
20181026,0,0.37228095141899264,0
20181029,0,0.2923121814816973,0
20181030,1,0.6829918498801776,1
20181101,0,0.36157217174390416,0
20181105,0,0.21913080352991185,0
20181106,1,0.7123739215974334,0
20181107,1,0.5927978753702775,0
20181108,1,0.8747699977514843,1
20181109,1,0.6566568314617344,1
20181113,0,0.4924373814379694,1
20181115,1,0.5277788344920743,0
20181116,1,0.5144427999305554,1
20181119,0,0.003097836140761294,0
20181120,0,0.4933067177513151,1
20181121,0,0.30618771962547425,1
20181122,0,0.3683934061596584,1
20181126,0,0.02057109586590812,1
20181127,0,0.019237262442225664,1
20181128,0,0.32649138798063226,1
20181129,0,0.13434176403402834,1
20181130,0,0.33032144322229384,1
20181203,0,0.0830917072897829,1
20181204,0,0.31716497506135166,1
20181205,1,0.571894829777828,0
20181206,0,0.3199007507814344,0
20181211,0,0.3012557034705177,0
20181212,0,0.3369693314754909,1
20181213,0,0.31239714004400054,1
20181214,0,0.3109388262168514,1
20181217,0,0.0028626007107759896,1
20181218,1,0.5912124546847556,1
20181219,0,0.09598248397486654,1
20181220,0,0.22673797090138267,1
20181221,0,0.011782981299236476,1
20181225,0,4.644479448288651e-05,0
20181226,0,0.1716866486438277,1
20181228,0,0.11075116237230354,0
20190107,1,0.5047278242759421,0
20190108,1,0.7977202346963097,0
20190109,1,0.8138974591977308,0
20190110,1,0.5769197450313885,0
20190111,1,0.6841472479783502,0
20190115,0,0.2509115769007052,0
20190116,1,0.594005484423628,0
20190117,0,0.3012717916161484,0
20190118,0,0.4347224622770572,0
20190121,0,0.008752148627142926,0
20190122,0,0.40273967711337116,0
20190123,1,0.6603972996240015,0
20190124,1,0.6103704315618481,0
20190125,1,0.7819654813667659,0
20190128,0,0.3138041285378646,0
20190129,0,0.4663924780098919,0
20190130,1,0.5064665541361323,0
20190131,1,0.563805633726874,0
20190201,1,0.8621610061111658,0
20190204,0,0.26777566939037734,0
20190205,1,0.7501988329904211,0
20190207,1,0.8538780271732523,1
20190208,1,0.5743840070172894,1
20190212,0,0.4786801469537897,1
20190213,1,0.7133376408167332,0
20190214,0,0.41028865751627946,0
20190215,1,0.9682406738060204,1
20190218,0,0.006637521708852246,0
20190219,1,0.9276052049208362,0
20190220,1,0.9909070531880805,0
20190221,1,0.5406817512975309,0
20190222,0,0.29412675773783775,0
20190225,0,0.18366821410787845,0
20190226,0,0.3622502584004953,0
20190227,1,0.53479477721001,0
20190228,0,0.36986699686109664,1
20190304,0,0.3389424267128526,1
20190305,0,0.37127469356511306,1
20190306,1,0.5018401460233961,1
20190307,1,0.7091193515088957,0
20190308,0,0.4159206171835356,0
20190312,1,0.839628242449214,0
20190313,1,0.9792371975544649,0
20190314,0,0.41336702059517605,0
20190315,1,0.5881558713527654,0
20190319,1,0.5637554002960514,1
20190320,0,0.4376941216782144,0
20190325,0,0.3243827809212635,1
20190326,0,0.43337660288552204,1
20190327,1,0.9759824973071565,0
20190328,0,0.23723257056560015,1
20190329,0,0.3569231263810841,1
20190401,0,0.2969789096165118,0
20190402,0,0.32824442376149593,0
20190403,1,0.5022930923652413,0
20190404,0,0.4329295874370615,0
20190405,1,0.7217239011949476,0
20190408,0,0.46811629131165455,0
20190409,1,0.76554858039385,1
20190410,1,0.9546832248145535,1
20190411,1,0.8728822476082065,1
20190412,1,0.9450924434613474,1
20190415,1,0.50470947826638,0
20190416,1,0.9486218745177097,0
20190417,1,0.671587163732128,0
20190418,1,0.7656273530602121,0
20190419,1,0.5394053229256852,0
20190422,1,0.6887499697909872,1
20190423,1,0.6069669738607593,1
20190424,1,0.5238809306353579,1
20190425,0,0.4027666627324335,1
20190426,0,0.48684683193272577,1
20190507,1,0.6593365302307053,1
20190508,1,0.5094554052719006,1
20190509,0,0.4358552964389916,1
20190510,0,0.44797855712550366,0
20190513,0,0.3089524703824385,0
20190514,0,0.43035634266560724,0
20190515,0,0.3487674720417521,0
20190516,1,0.7419266363533717,0
20190517,0,0.28811886979805273,0
20190520,0,0.2989576220964636,0
20190521,1,0.9682106335923649,0
20190522,1,0.9948605726693326,0
20190523,1,0.6859257989898471,1
20190524,0,0.30494646926736296,1
20190527,0,0.4717230268044817,1
20190528,0,0.24842396625107063,1
20190529,1,0.9969879302205473,1
20190530,1,0.9184664925243933,1
20190531,1,0.616065717987495,0
20190603,0,0.4127258083473643,0
20190604,0,0.21070756159344473,1
20190606,1,0.5246046791340571,0
20190607,1,0.8178346438309517,0
20190610,0,0.42306820746724266,0
20190611,1,0.533711682701293,0
20190612,0,0.4997381914099209,0
20190613,1,0.5983915046405011,0
20190614,1,0.5740540714660403,0
20190617,0,0.4145594735420923,0
20190618,1,0.9254869326108165,0
20190619,1,0.6664960975571362,0
20190620,1,0.7117673011472114,0
20190621,1,0.7623156496899796,0
20190624,1,0.7581968421779014,1
20190625,1,0.8187683382234182,0
20190626,1,0.9860032187566458,1
20190627,0,0.3578451530717098,1
20190628,1,0.5366444324357095,0
20190701,1,0.7018874370118475,0
20190702,0,0.3522330076934901,0
20190703,0,0.4201435520559763,0
20190704,1,0.9881536708610661,0
20190705,1,0.5325481618135317,0
20190708,0,0.2659114919378326,0
20190709,1,0.9883263636449575,1
20190710,0,0.41926944577254477,0
20190711,1,0.5501716588002418,0
20190712,0,0.4980387426223253,0
20190716,1,0.5956912248848337,0
20190717,0,0.3109892274893153,1
20190718,1,0.6536334975410127,1
20190719,1,0.6748458527084015,1
20190722,1,0.6008148641095914,1
20190723,1,0.9319429144188333,0
20190724,0,0.2789099601061768,0
20190725,0,0.18516165131434673,1
20190726,1,0.5619368240280461,1
20190729,0,0.40636448735355357,1
20190730,0,0.28301093741695116,1
20190731,1,0.8530344681389291,1
20190801,1,0.5694574368633571,1
20190802,1,0.6264318402701958,1
20190805,1,0.5487010007910449,1
20190806,1,0.9529124997564579,0
20190807,1,0.7347589977023581,0
20190808,1,0.9069954712119107,0
20190809,1,0.9089296426475403,0
20190813,1,0.660771350770707,0
20190814,1,0.687236280089584,0
20190815,1,0.99712374462061,0
20190816,1,0.8491143034838701,0
20190819,1,0.7523723932540809,0
20190820,1,0.8603042801299903,0
20190821,1,0.6116857250068428,0
20190822,1,0.9741876200621836,0
20190823,1,0.996341383352774,0
20190826,1,0.6646378420120609,0
20190827,1,0.8778845584365464,0
20190828,0,0.43447843584181123,1
20190829,1,0.5089737614306845,1
20190830,0,0.4191841706662718,1
20190902,0,0.4904320427980736,1
20190903,1,0.8820893065573107,1
20190904,1,0.9568155551546565,1
20190905,1,0.9052200428940034,1
20190906,1,0.7914224844496861,1
20190909,1,0.546581869457367,1
20190910,1,0.7025468124501125,1
20190911,1,0.8965995288384113,1
20190912,1,0.999352683027081,0
20190913,1,0.9771985370978894,0
20190917,0,0.01242128954414872,0
20190918,1,0.5047740436175352,0
20190919,1,0.7721228083029182,0
20190920,1,0.6976784686416372,0
20190925,1,0.5607910674477117,1
20190926,1,0.9259580908629975,1
20190927,1,0.778411791825208,1
20190930,0,0.34582646551129365,0
20191001,1,0.8683401193439679,1
20191002,1,0.9674812738848269,0
20191003,1,0.6082511469285902,0
20191004,1,0.9999726443961562,1
20191007,1,0.5849019679932524,1
20191008,1,0.9250952736991599,1
20191009,1,0.715861409506661,1
20191010,1,0.8918683397113586,1
20191011,1,0.9999990899793837,1
20191015,1,0.5150169851715808,1
20191016,1,0.572644677510857,0
20191017,1,0.5949931557282871,0
20191018,1,0.5466653537427448,0
20191021,1,0.700961531094817,0
20191023,0,0.301414746965316,0
20191024,0,0.12947621558515743,0
20191025,1,0.9755918738225974,1
20191028,0,0.3030629549681821,1
20191029,1,0.5070731895457088,0
20191030,0,0.48308442579587685,1
20191101,0,0.4888798573252579,1
20191105,1,0.5722826337078356,0
20191106,1,0.736716867512549,0
20191107,1,0.9497416299776239,0
20191108,1,0.7445564371176747,0
20191111,1,0.6480731302448918,0
20191112,1,0.8500515116212948,0
20191113,1,0.7791360651973808,1
20191114,1,0.7957504951531861,0
20191115,1,0.8896037378706873,0
20191118,1,0.629802250938126,0
20191119,1,0.502267876613722,0
20191120,1,0.6076981536058811,0
20191121,1,0.6530777492476464,0
20191122,1,0.6164470364988007,1
20191125,1,0.5179715219262486,0
20191126,0,0.4626677612695391,1
20191127,1,0.5848866401713803,0
20191128,1,0.5851733340775789,0
20191129,1,0.9438140300548673,0
20191202,1,0.5772838348753865,0
20191203,1,0.6007542295644246,0
20191204,1,0.5313783307391001,0
20191205,1,0.9000776692739283,1
20191206,1,0.9638149922593916,1
20191209,1,0.7016604286023308,0
20191210,1,0.6509902298686153,1
20191211,1,0.841445683513826,1
20191212,1,0.5377618569220907,0
20191213,1,0.9841483063428808,0
20191216,1,0.7773864759357071,0
20191217,1,0.9827774173045337,0
20191218,1,0.9477703024789055,0
20191219,0,0.39669551320198654,0
20191220,1,0.5559697898128456,0
20191223,0,0.25435913905407853,1
20191224,1,0.7886793509504847,1
20191225,1,0.9826517514923783,1
20191226,0,0.49582635615396176,1
20191227,1,0.7939557246674791,1
20191230,0,0.02905495185608278,1
20200106,1,0.5640849436819616,1
20200107,1,0.6245066711882273,1
20200108,1,0.5010291128665065,1
20200109,1,0.9886447787982583,1
20200110,1,0.6051985877611961,0
20200114,1,0.8139373376378253,0
20200115,1,0.9609784892031208,0
20200116,1,0.5628805869730642,0
20200117,1,0.9391184924954112,1
20200120,1,0.8529164545761581,1
20200121,1,0.640588414866678,1
20200122,0,0.31446757128332375,1
20200123,1,0.9402683536813647,1
20200124,1,0.6470760931146977,1
20200127,0,0.2735543376702953,0
20200128,1,0.9570575206296397,0
20200129,1,0.961268821602931,0
20200130,1,0.9945373371060211,1
20200131,1,0.8795990011238735,1
20200203,1,0.702834731152904,1
20200204,1,0.6925521154207128,1
20200205,1,0.8359788131216151,1
20200206,1,0.9970362737332397,0
20200207,1,0.6857769699189434,1
20200210,1,0.6013775919619483,0
20200212,0,0.24656822992366456,0
20200213,1,0.7935625163312094,0
20200214,1,0.8311465431459201,1
20200217,0,0.4050479719778566,1
20200218,1,0.5936663108589503,1
20200219,1,0.6283819919503081,1
20200220,1,0.6881184546155475,1
20200221,1,0.5982298401728967,1
20200225,0,0.38002854396439206,1
20200226,1,0.5367273417919924,1
20200227,1,0.5502138445031667,1
20200228,1,0.7042191848174518,1
20200302,0,0.46559875608001566,0
20200303,1,0.6391925003612244,0
20200310,1,0.7869799705669374,1
20200311,1,0.7611704167801114,1
20200312,1,0.8101772158581826,1
20200319,0,0.38557669562573427,1
20200325,0,0.3357539890496554,1
20200326,1,0.6040934746491665,0
20200327,1,0.7625709747625722,0
20200331,1,0.5783031386836908,1
20200408,1,0.8491174388440965,0
20200410,1,0.8851374234916795,0
20200413,0,0.43152260320538777,0
20200414,0,0.29551515156160385,0
20200416,1,0.5766112434499546,0
20200417,1,0.6663942912597638,0
20200420,1,0.7295352718679357,1
20200421,0,0.43043084260090986,0
20200422,1,0.6583796960395699,0
20200428,0,0.05883013036956119,0
20200501,0,0.3357225922047937,0
20200507,0,0.45329816531360007,1
20200508,0,0.27598393634952467,0
20200511,0,0.07797365328005137,0
20200512,0,0.30683137082792455,0
20200513,1,0.8145790063454224,0
20200514,0,0.2416935055998937,0
20200515,0,0.11147361689834702,0
20200518,0,0.007532627534409011,0
20200519,0,0.02874426577562236,1
20200520,0,0.42817052823018403,1
20200521,1,0.5425359193694061,1
20200522,0,0.2391457851118904,1
20200525,0,0.023951162890588223,1
20200526,0,0.3082519766231342,1
20200527,0,0.08801131920288716,1
20200528,0,0.30616079653424516,1
20200529,0,0.2484261549190558,1
20200601,0,0.19154910327592067,1
20200602,0,0.0008175098843841226,1
20200608,0,0.0064742508621184235,1
20200609,0,0.25620153444353655,1
20200610,0,0.06129370463165901,1
20200611,0,0.0013295511575863244,1
20200612,1,0.5860573932988523,0
20200615,0,0.4296122670215266,0
20200616,0,0.35283487310621947,1
20200617,0,0.16152258834755834,0
20200619,0,0.08140700430206965,0
20200622,0,0.011337461559027791,0
20200624,0,0.1014830556739052,0
20200625,0,0.3662142187574368,0
20200626,0,0.3970836449568737,0
20200629,0,0.45043081562776915,0
20200630,0,0.05329501700612261,0
20200703,0,0.030541212890011948,0
20200706,0,0.005171431302691189,0
20200707,0,0.03430480395480411,0
20200708,1,0.5224341993654726,0
20200709,1,0.5498299971817842,0
20200710,0,0.4499853257775571,0
20200713,1,0.6149786481635852,0
20200714,0,0.3426467571506237,0
20200715,0,0.053630387622597676,0
20200716,0,0.021743444076690144,0
20200717,0,0.036061884807177674,0
20200720,0,0.10498541766218718,0
20200721,0,0.07202194637134648,1
20200722,0,0.013537319420112106,1
20200727,0,0.00013623318159277262,0
20200728,0,0.0009560369196476426,1
20200729,0,0.23735351192820237,1
20200730,0,0.00022108272514019468,1
20200731,0,0.49129235352597594,0
20200803,0,0.10206320571329075,1
20200805,0,0.04552187340355635,1
20200811,0,0.015894395534006997,1
20200812,0,0.0028357124143217624,1
20200813,0,0.4882466870286026,0
20200814,0,0.09351301197384841,0
20200817,1,0.5558689371829166,0
20200818,1,0.5126445484231286,0
20200819,0,0.2974432486644035,0
20200820,0,0.3398396352369839,0
20200821,0,0.12690708113140692,0
20200824,0,0.3131691910945428,0
20200825,0,0.13873198367830591,0
20200826,0,0.3683397788823277,0
20200827,0,0.0008472505096896078,0
20200828,0,0.4044250740808324,0
20200831,0,0.4467710786870689,0
20200901,0,0.3506256814280612,0
20200903,0,0.20051460856661704,1
20200904,0,0.17934583852177602,0
20200907,1,0.9782907144142471,0
20200908,0,0.44421834425814294,0
20200909,0,0.04060268605430465,0
20200910,0,0.4089541721374401,0
20200911,0,0.46995736535764077,0
20200914,0,0.48707885939262724,0
20200915,1,0.5171603975365563,0
20200916,0,0.4359483432340301,0
20200917,1,0.9946945389409233,0
20200918,1,0.5723308356038084,0
20200923,0,1.0869443597236e-05,0
20200924,0,0.3847642229729626,0
20200925,1,0.5888198095543565,0
20200929,0,0.22440645179309412,0
20201001,0,0.35325122415819815,0
20201005,0,0.07912899373878415,0
20201007,0,0.3470277552686128,0
20201008,0,0.03522329294004129,0
20201009,1,0.5687748555735871,0
20201012,1,0.5347510352960868,0
20201013,0,0.0006503684797492796,0
20201014,0,0.06266331300810872,1
20201015,0,0.020888011867573556,0
20201016,0,0.14036605688041753,0
20201019,0,0.0690794229447122,0
20201020,0,0.42232153526982324,0
20201021,0,0.36228135721397264,1
