Date,pred,ploba,label
19700101,1,0.5201449052024235,1
19700101,0,0.4527923896212514,0
19700101,1,0.5185189200773452,1
19700101,0,0.4732448125226558,0
19700101,0,0.4127720486827547,1
19700101,1,0.5850125456663509,1
19700101,0,0.421940918810041,0
19700101,1,0.5988211567223218,0
19700101,0,0.4958528238866562,1
19700101,1,0.6585093615312377,0
19700101,1,0.5276913001884239,0
19700101,1,0.5654127533509112,1
19700101,1,0.781278844330874,1
19700101,0,0.4919748931145027,1
19700101,0,0.36961968105580756,0
19700101,1,0.501238529218046,0
19700101,1,0.5221882661690632,0
19700101,0,0.44632171682956107,0
19700101,1,0.5532061373843257,0
19700101,1,0.5487025059509623,0
19700101,0,0.35792651449830376,0
19700101,0,0.42239646667609343,0
19700101,1,0.5079468310697338,0
19700101,1,0.5210494415649787,0
19700101,0,0.49271927889908,0
19700101,0,0.3675077229151222,0
19700101,0,0.3241472022878984,0
19700101,0,0.37660812157132384,0
19700101,0,0.4207473662910644,0
19700101,0,0.3740588975396295,0
19700101,1,0.5357148370065101,0
19700101,0,0.4882856136289809,0
19700101,0,0.4392269149304567,0
19700101,0,0.41946228104365113,0
19700101,1,0.5538272770582087,1
19700101,0,0.4696187893662908,0
19700101,0,0.4063165449065717,1
19700101,1,0.5284433653207169,1
19700101,0,0.32847149137981596,0
19700101,0,0.3564787684152174,0
19700101,0,0.2862995432876727,0
19700101,0,0.48880724028209976,0
19700101,0,0.27781376927398665,0
19700101,0,0.38677397057416396,0
19700101,0,0.36494400034582414,1
19700101,0,0.458930488183023,1
19700101,1,0.5600239743753195,0
19700101,0,0.35420742990872706,0
19700101,1,0.7587063954152716,0
19700101,1,0.6523835068455748,1
19700101,1,0.5728639786418238,1
19700101,1,0.552608085729596,0
19700101,1,0.7700794307623068,0
19700101,1,0.7296334566206693,0
19700101,0,0.48401224239398827,1
19700101,1,0.5860183531215291,1
19700101,0,0.47647405093753575,1
19700101,1,0.6743118226693391,1
19700101,1,0.7431971229798711,0
19700101,0,0.4920662288364258,1
19700101,1,0.7300836265286412,1
19700101,1,0.5708601637789773,1
19700101,1,0.7431512387290636,1
19700101,1,0.562151998293486,1
19700101,0,0.4848739343719504,1
