date,pred,ploba,label
20151214,0,0.36142725645417184,0
20151215,0,0.4315133174986298,0
20151216,0,0.26063357281682253,0
20151217,1,0.5728337637593606,0
20151218,1,0.6938203339257422,0
20151221,1,0.5173733939158891,0
20151222,1,0.6869369714357917,0
20151224,1,0.6538276683922453,0
20151225,1,0.8449934313234511,0
20151228,1,0.5455430200441349,1
20151229,0,0.49183765310277755,1
20151230,0,0.4817747883619774,1
20160104,1,0.5487755149380085,1
20160105,1,0.5495172404272753,1
20160106,0,0.42687213671001323,1
20160107,0,0.47681884407392594,1
20160108,0,0.20590007301338223,1
20160112,0,0.40489105935109215,1
20160113,0,0.4510267928843587,1
20160114,0,0.481166373456297,1
20160115,0,0.4474001850425274,1
20160118,0,0.4374327349441859,1
20160119,0,0.4781066219002898,1
20160120,1,0.5611239261772846,1
20160121,0,0.44211857904596785,0
20160122,0,0.4626471051540053,0
20160125,0,0.4397574975828736,0
20160126,0,0.3663784687701566,0
20160127,0,0.368387857540049,0
20160128,0,0.3847175509531178,0
20160129,0,0.35410471394000165,1
20160201,0,0.4814415745634138,1
20160202,0,0.4648972921585051,1
20160203,0,0.4320331508767158,1
20160204,1,0.6448243699876722,1
20160205,0,0.49846357453064905,1
20160208,1,0.5511431839092912,1
20160209,1,0.5168965556268285,1
20160210,1,0.5018539862191549,1
20160212,0,0.4884852403982263,0
20160215,1,0.5386249369680531,0
20160216,1,0.5066111843917978,0
20160217,0,0.48742053628716114,0
20160218,0,0.34747768630829573,0
20160219,0,0.45700626417139545,0
20160222,0,0.3985186073204977,0
20160223,0,0.40850835242281275,0
20160224,0,0.41726928375769146,0
20160225,0,0.41353408596951186,0
20160226,0,0.3586459389477889,0
20160229,0,0.43469725072800997,0
20160301,0,0.28739591983054713,0
20160302,0,0.39759479324383146,0
20160303,0,0.30930539539395796,0
20160304,0,0.33425240654532196,0
20160307,0,0.4855207609129821,1
20160308,0,0.4001041158947536,0
20160309,0,0.3389204194931297,0
20160310,0,0.3144624494761115,0
20160311,1,0.5046374632693935,0
20160314,0,0.4006980889783165,0
20160315,1,0.5039535786980112,0
20160316,0,0.42314789953208015,0
20160317,0,0.4346128802875161,0
20160318,0,0.40056295541329767,0
20160322,0,0.3887185819262609,0
20160323,0,0.39074981218325255,0
20160324,0,0.27462783736723934,0
20160325,0,0.24909749860279726,1
20160328,0,0.3225857533810798,0
20160329,0,0.3390220585336251,1
20160330,0,0.27963776570964244,1
20160331,0,0.4287672025292239,1
20160401,0,0.3952022244175164,0
20160404,0,0.4039751297234386,0
20160405,0,0.4423149799751579,0
20160406,0,0.45403743849152584,0
20160407,1,0.5469644978336784,0
20160408,1,0.5656995255140012,0
20160411,0,0.46223602109145057,1
20160412,0,0.41850294992628845,1
20160413,0,0.40675106123568927,1
20160414,0,0.24918099287571246,1
20160415,0,0.4128344151877687,1
20160418,0,0.4176900983210494,0
20160419,0,0.43726528771868206,0
20160420,0,0.447200206661323,0
20160421,0,0.42726941694367504,0
20160422,0,0.4328358208955223,0
20160425,0,0.4609297031194459,0
20160426,0,0.34230448125099816,0
20160427,0,0.4508276964171085,0
20160428,0,0.4476756472531916,1
20160502,1,0.5356892586683085,0
20160506,0,0.4907159907091081,0
20160509,0,0.4936658344547838,0
20160510,1,0.5389529805683932,0
20160511,0,0.43090131996719994,0
20160512,0,0.43270574954441626,0
20160513,0,0.3121102301945893,0
